28	665	10.59	2.5
28	668	-0.62	-0.94
28	669	6.11	-4.2
28	671	9.79	3.34
28	673	13.21	2.72
29	588	0.94	-1.85
29	646	7.63	-3.66
29	649	9.43	2.46
29	655	-11.06	-2.21
29	661	-10.26	-3.03
29	665	10.9	2.64
29	668	-1.29	-0.9
29	669	6.11	-4.17
29	671	9.78	3.33
30	588	0.94	-1.85
30	646	7.63	-3.65
30	649	9.4	2.44
30	655	-11.68	-2.37
30	668	-1.94	-0.89
30	669	6.12	-4.15
30	671	9.79	3.33
31	588	0.93	-1.84
31	646	7.63	-3.66
31	649	9.44	2.44
31	655	-12.43	-2.56
31	668	-2.52	-0.98
31	669	6.11	-4.17
31	671	9.77	3.31
31	674	18.35	1.08
32	588	0.92	-1.84
32	646	7.63	-3.66
32	649	9.41	2.44
32	668	-3.13	-1.04
32	669	6.11	-4.17
32	671	9.78	3.26
32	674	17.86	0.83
33	588	0.93	-1.85
33	646	7.63	-3.65
33	649	9.46	2.44
33	668	-3.75	-1.08
33	669	6.12	-4.16
33	671	9.77	3.31
33	674	17.44	0.69
34	588	0.94	-1.85
34	646	7.63	-3.65
34	649	9.4	2.44
34	668	-4.57	-1.18
34	669	6.12	-4.15
34	671	9.77	3.27
34	674	16.82	0.47
34	675	-1.28	-10.5
35	588	0.94	-1.85
35	646	7.63	-3.66
35	649	9.47	2.44
35	668	-5.17	-1.28
35	669	6.12	-4.14
35	671	9.79	3.32
35	674	16.32	0.26
35	675	-1.28	-10.49
36	588	0.93	-1.85
36	646	7.63	-3.66
36	649	9.51	2.44
36	668	-5.76	-1.39
36	669	6.13	-3.71
36	671	9.77	3.31
36	674	15.71	0.01
36	675	-1.29	-10.46
37	588	0.93	-1.85
37	646	7.63	-3.66
37	649	9.51	2.44
37	668	-6.32	-1.54
37	669	6.14	-3.55
37	671	9.78	3.33
37	674	15.03	-0.26
37	675	-1.28	-10.48
37	676	-3.58	2.35
38	588	0.94	-1.85
38	646	7.63	-3.66
38	649	9.53	2.41
38	668	-7.11	-1.68
38	669	6.14	-3.41
38	671	9.78	3.31
38	674	14.48	-0.49
38	675	-1.28	-10.48
38	676	-3.61	2.44
39	588	0.94	-1.85
39	646	7.63	-3.66
39	649	9.79	2.21
39	668	-7.71	-1.84
39	669	6.15	-3.27
39	671	9.78	3.31
39	674	13.92	-0.71
39	675	-1.29	-10.48
39	676	-3.63	2.49
40	588	0.94	-1.85
40	646	7.63	-3.65
40	649	9.88	1.97
40	668	-8.3	-1.96
40	671	9.78	3.27
40	675	-1.29	-10.48
40	676	-3.64	2.54
41	588	0.93	-1.85
41	646	7.63	-3.65
41	649	9.11	1.63
41	668	-8.94	-2.02
41	671	9.76	3.26
41	676	-3.67	2.37
41	677	8.59	2.43
42	588	0.94	-1.85
42	646	7.63	-3.65
42	649	8.64	1.39
42	668	-9.51	-2.12
42	671	9.74	3.31
42	676	-3.61	2.41
42	677	8.25	2.28
42	678	12.27	-1.36
43	588	0.94	-1.85
43	646	7.63	-3.66
43	649	8.1	1.22
43	668	-10.28	-2.18
43	671	9.74	3.32
43	676	-3.59	2.45
43	677	7.81	2.06
43	678	11.66	-1.43
44	588	0.94	-1.85
44	646	7.63	-3.66
44	649	7.64	1.1
44	668	-10.97	-2.26
44	671	9.74	3.35
44	676	-3.57	2.48
44	677	7.43	1.9
44	678	11.16	-1.51
45	588	0.94	-1.85
45	646	7.63	-3.66
45	649	7.12	1.05
45	668	-11.45	-2.31
45	671	9.8	3.53
45	676	-3.64	2.39
45	677	6.87	1.79
45	678	10.65	-1.51
45	679	6.05	-3.73
46	588	0.94	-1.85
46	646	7.62	-3.67
46	649	6.67	0.96
46	668	-12.0	-2.33
46	671	9.82	3.61
46	676	-3.59	2.42
46	677	6.42	1.66
46	678	9.98	-1.48
46	679	6.03	-3.73
46	680	15.04	-3.17
47	588	0.94	-1.85
47	646	7.63	-3.66
47	649	6.0	0.85
47	668	-12.58	-2.42
47	671	9.84	3.69
47	676	-3.58	2.42
47	677	5.82	1.56
47	678	9.41	-1.46
47	679	6.0	-3.76
47	680	15.07	-3.33
47	681	13.37	3.96
48	588	0.94	-1.85
48	646	7.63	-3.66
48	649	5.33	0.73
48	668	-13.26	-2.42
48	676	-3.62	2.4
48	677	5.2	1.42
48	678	8.7	-1.45
48	679	5.98	-3.76
48	680	15.08	-3.41
48	681	13.36	4.22
49	588	0.94	-1.85
49	646	7.63	-3.65
49	649	4.79	0.64
49	668	-13.93	-2.45
49	676	-3.6	2.42
49	677	4.68	1.3
49	678	8.51	-1.83
49	679	5.98	-3.76
49	680	15.1	-3.51
50	588	0.94	-1.85
50	646	7.63	-3.66
50	649	4.44	0.68
50	668	-14.51	-2.47
50	676	-3.62	2.4
50	677	4.36	1.36
50	678	8.11	-2.15
50	679	5.91	-3.71
50	680	15.12	-3.61
51	588	0.94	-1.85
51	646	7.63	-3.66
51	649	3.87	0.88
51	668	-15.09	-2.44
51	676	-3.6	2.35
51	677	3.88	1.29
51	678	7.7	-2.62
51	679	5.98	-3.75
52	588	0.95	-1.85
52	646	7.56	-3.54
52	649	3.35	0.67
52	668	-15.82	-2.44
52	676	-3.6	2.31
52	677	3.32	1.3
52	678	7.2	-3.14
52	679	5.99	-3.76
53	588	0.95	-1.85
53	646	7.51	-3.46
53	649	2.9	0.55
53	668	-16.41	-2.44
53	676	-3.63	2.33
53	677	2.85	1.27
53	678	6.78	-3.56
53	679	5.99	-3.77
54	588	0.94	-1.85
54	646	7.46	-3.38
54	649	2.42	0.42
54	668	-17.01	-2.44
54	676	-3.65	2.31
54	677	2.38	1.24
54	678	6.37	-3.98
54	679	5.99	-3.76
54	682	9.78	3.27
55	588	0.94	-1.85
55	646	7.63	-3.66
55	649	1.73	0.33
55	676	-3.68	2.28
55	677	1.7	1.21
55	679	5.99	-3.76
55	682	9.78	3.35
56	588	0.94	-1.85
56	646	7.64	-3.66
56	649	1.22	0.22
56	676	-3.62	2.35
56	677	1.16	1.17
56	679	5.99	-3.75
56	682	9.78	3.37
57	588	0.95	-1.85
57	646	7.63	-3.67
57	649	0.77	0.1
57	676	-3.61	2.37
57	677	0.73	1.08
57	679	5.98	-3.76
57	682	9.77	3.33
58	588	0.95	-1.86
58	646	7.63	-3.66
58	649	0.29	-0.01
58	676	-3.6	2.38
58	677	0.28	0.95
58	679	5.99	-3.76
58	682	9.77	3.24
58	683	14.06	1.28
58	684	14.37	1.41
59	588	0.94	-1.85
59	646	7.63	-3.66
59	649	-0.55	-0.23
59	676	-3.67	2.39
59	677	-0.56	0.74
59	679	5.83	-3.66
59	682	9.77	3.32
59	684	15.07	1.21
60	588	0.93	-1.84
60	646	7.63	-3.66
60	649	-1.06	-0.36
60	676	-3.61	2.39
60	677	-1.14	0.56
60	679	5.73	-3.6
60	682	9.77	3.32
60	684	15.69	1.16
61	588	0.94	-1.85
61	646	7.63	-3.66
61	649	-1.58	-0.47
61	676	-3.6	2.35
61	677	-1.66	0.4
61	679	5.64	-3.54
61	682	9.77	3.35
61	684	16.48	1.13
62	588	0.94	-1.85
62	646	7.63	-3.66
62	649	-2.19	-0.65
62	676	-3.67	2.36
62	677	-2.31	0.2
62	679	6.01	-3.78
62	682	9.78	3.29
62	684	17.38	1.18
63	588	0.94	-1.85
63	646	7.63	-3.65
63	649	-2.71	-0.79
63	676	-3.58	2.44
63	677	-2.85	0.03
63	679	6.01	-3.78
63	682	9.78	3.24
63	684	18.02	1.25
64	588	0.94	-1.85
64	646	7.63	-3.66
64	649	-3.2	-0.88
64	676	-3.57	2.47
64	677	-3.38	-0.06
64	679	5.99	-3.76
64	682	9.78	3.32
64	684	18.53	1.27
65	588	0.94	-1.85
65	646	7.63	-3.66
65	649	-3.97	-0.69
65	676	-3.61	2.35
65	677	-4.03	-0.23
65	679	5.99	-3.74
65	682	9.78	3.37
65	684	19.33	1.39
66	588	0.94	-1.85
66	646	7.63	-3.65
66	649	-4.45	-0.75
66	676	-3.59	2.39
66	677	-4.58	-0.37
66	679	5.99	-3.75
66	682	9.78	3.33
66	684	20.05	1.45
66	685	-1.32	-10.47
67	588	0.94	-1.85
67	646	7.63	-3.66
67	649	-4.85	-1.07
67	676	-3.62	2.35
67	677	-5.1	-0.5
67	679	5.99	-3.75
67	682	9.78	3.29
67	684	20.73	1.58
67	685	-1.33	-10.47
68	588	0.94	-1.85
68	646	7.63	-3.66
68	649	-5.27	-1.33
68	676	-3.62	2.4
68	679	5.99	-3.74
68	682	9.78	3.32
68	684	21.29	1.66
68	685	-1.33	-10.46
69	588	0.94	-1.85
69	646	7.63	-3.66
69	649	-6.11	-1.15
69	676	-3.57	2.44
69	679	5.99	-3.75
69	682	9.78	3.35
69	684	21.96	1.73
69	685	-1.34	-10.46
70	588	0.93	-1.86
70	646	7.63	-3.65
70	649	-6.54	-1.59
70	676	-3.56	2.44
70	679	5.99	-3.76
70	682	9.78	3.35
70	684	22.54	1.85
70	685	-1.34	-10.46
71	588	0.93	-1.85
71	646	7.63	-3.66
71	649	-7.0	-1.92
71	676	-3.6	2.4
71	679	5.91	-3.71
71	682	9.78	3.35
71	684	23.23	1.89
72	588	0.94	-1.85
72	646	7.63	-3.65
72	649	-7.57	-2.13
72	676	-3.6	2.38
72	679	5.97	-3.77
72	682	9.77	3.31
72	684	24.09	1.98
72	686	-7.8	-1.32
73	588	0.97	-1.87
73	646	7.63	-3.66
73	649	-8.03	-2.33
73	676	-3.58	2.41
73	679	5.98	-3.76
73	682	9.78	3.3
73	684	24.76	2.04
73	686	-8.26	-1.55
74	588	0.99	-1.87
74	646	7.63	-3.66
74	649	-8.7	-2.54
74	676	-3.61	2.44
74	679	6.0	-3.75
74	682	9.77	3.26
74	684	25.43	2.11
74	686	-9.0	-1.69
75	588	0.95	-1.85
75	646	7.63	-3.66
75	649	-8.95	-2.64
75	676	-3.63	2.46
75	679	6.0	-3.75
75	682	9.76	3.25
75	684	26.1	2.18
75	686	-9.29	-1.79
76	588	0.93	-1.85
76	646	7.63	-3.66
76	649	-9.6	-2.83
76	676	-3.58	2.44
76	679	5.93	-3.71
76	682	9.77	3.32
76	686	-9.96	-1.97
77	588	0.94	-1.85
77	646	7.63	-3.66
77	649	-10.1	-2.99
77	676	-3.61	2.36
77	679	5.88	-3.68
77	682	9.78	3.31
77	686	-10.48	-2.12
78	588	0.94	-1.85
78	646	7.63	-3.65
78	649	-10.58	-2.78
78	676	-3.65	2.36
78	679	5.84	-3.65
78	682	9.79	3.32
78	686	-10.99	-2.27
79	588	0.93	-1.86
79	646	7.63	-3.66
79	649	-11.07	-2.78
79	676	-3.66	2.37
79	679	5.79	-3.62
79	682	9.76	3.28
79	686	-11.51	-2.41
79	687	17.5	2.41
80	588	0.94	-1.85
80	646	7.63	-3.66
80	649	-11.67	-2.78
80	676	-3.61	2.35
80	679	5.99	-3.75
80	682	9.78	3.34
80	687	16.82	2.28
81	588	0.94	-1.85
81	646	7.63	-3.65
81	649	-12.28	-2.98
81	676	-3.59	2.35
81	679	6.03	-3.76
81	682	9.79	3.37
81	687	16.3	2.19
81	688	-13.4	-2.17
82	588	0.95	-1.85
82	646	7.63	-3.66
82	649	-12.78	-3.11
82	676	-3.62	2.35
82	679	6.07	-3.77
82	682	9.78	3.35
82	687	15.64	2.07
82	688	-12.75	-2.16
82	689	-1.27	-10.49
83	588	0.94	-1.85
83	646	7.63	-3.66
83	649	-13.27	-3.08
83	676	-3.57	2.44
83	679	5.8	-3.61
83	682	9.78	3.33
83	687	15.09	2.03
83	688	-12.06	-2.14
83	689	-1.22	-10.56
84	588	0.94	-1.85
84	646	7.63	-3.66
84	649	-13.77	-3.23
84	676	-3.62	2.39
84	679	5.72	-3.56
84	682	9.78	3.32
84	687	14.58	1.99
84	688	-11.52	-2.17
84	689	-1.28	-10.52
85	588	0.94	-1.85
85	646	7.63	-3.66
85	649	-14.28	-3.27
85	676	-3.66	2.37
85	679	5.64	-3.51
85	682	9.79	3.35
85	687	14.06	2.0
85	688	-10.76	-2.14
85	689	-1.31	-10.5
86	588	0.94	-1.85
86	646	7.63	-3.66
86	649	-14.87	-3.1
86	676	-3.66	2.37
86	679	6.0	-3.75
86	682	9.77	3.33
86	687	13.4	1.98
86	688	-10.0	-2.04
86	689	-1.33	-10.47
87	588	0.94	-1.85
87	646	7.63	-3.66
87	649	-15.35	-3.02
87	676	-3.66	2.37
87	679	6.06	-3.79
87	682	9.78	3.35
87	687	12.71	1.98
87	688	-9.37	-1.86
87	689	-1.33	-10.48
88	588	0.93	-1.85
88	646	7.63	-3.66
88	649	-15.84	-2.94
88	676	-3.58	2.43
88	679	6.0	-3.75
88	682	9.77	3.26
88	687	12.14	1.95
88	688	-8.75	-1.67
88	689	-1.3	-10.48
89	588	0.93	-1.84
89	646	7.63	-3.66
89	649	-16.14	-3.23
89	676	-3.62	2.37
89	679	6.01	-3.76
89	682	9.79	3.28
89	687	11.76	1.92
89	688	-8.28	-1.53
89	689	-1.31	-10.48
90	588	0.94	-1.85
90	646	7.63	-3.65
90	649	-16.86	-3.2
90	676	-3.59	2.41
90	679	6.02	-3.77
90	682	9.78	3.27
90	687	11.11	1.87
90	688	-7.33	-1.27
90	689	-1.27	-10.51
90	690	19.23	1.55
91	588	0.94	-1.85
91	646	7.63	-3.66
91	649	-17.38	-3.19
91	676	-3.61	2.41
91	679	5.81	-3.6
91	682	9.79	3.33
91	687	10.52	1.83
91	688	-6.68	-1.12
91	689	-1.26	-10.55
91	690	18.61	1.47
92	588	0.94	-1.85
92	646	7.64	-3.62
92	649	-17.9	-3.19
92	676	-3.61	2.36
92	679	5.8	-3.61
92	682	9.8	3.37
92	687	9.89	1.8
92	688	-6.09	-0.94
92	689	-1.24	-10.58
92	690	17.81	1.44
93	588	0.94	-1.85
93	646	7.63	-3.65
93	649	-18.41	-3.18
93	676	-3.61	2.33
93	679	5.96	-3.73
93	682	9.77	3.26
93	687	9.33	1.74
93	688	-5.49	-0.77
93	689	-1.26	-10.55
93	690	17.14	1.41
94	588	0.94	-1.85
94	646	7.63	-3.66
94	649	-18.67	-3.03
94	676	-3.6	2.3
94	679	6.01	-3.77
94	682	9.77	3.28
94	687	8.78	1.7
94	688	-4.9	-0.64
94	689	-1.26	-10.52
94	690	16.38	1.4
95	588	0.95	-1.85
95	646	7.63	-3.66
95	649	-19.08	-2.98
95	676	-3.6	2.35
95	679	6.06	-3.81
95	682	9.76	3.27
95	687	8.28	1.66
95	688	-4.15	-0.42
95	689	-1.27	-10.5
95	690	15.83	1.37
96	588	0.93	-1.85
96	646	7.63	-3.65
96	649	-19.49	-2.94
96	676	-3.57	2.43
96	679	6.12	-3.85
96	682	9.79	3.29
96	687	7.78	1.63
96	688	-3.56	-0.31
96	689	-1.27	-10.48
96	690	15.23	1.33
96	691	13.27	2.78
97	588	0.93	-1.85
97	646	7.63	-3.66
97	649	-20.0	-2.88
97	676	-3.6	2.41
97	679	6.18	-3.9
97	682	9.79	3.3
97	687	7.01	1.59
97	688	-2.82	-0.15
97	689	-1.27	-10.49
97	690	14.27	1.31
97	691	13.27	2.91
98	588	0.94	-1.85
98	646	7.63	-3.66
98	676	-3.61	2.38
98	679	5.73	-3.61
98	682	9.79	3.29
98	687	6.47	1.57
98	688	-2.2	-0.06
98	689	-1.28	-10.48
98	690	13.49	1.32
98	691	13.28	3.0
98	692	-11.08	-1.21
99	588	0.94	-1.85
99	646	7.63	-3.66
99	676	-3.59	2.42
99	679	5.96	-3.74
99	682	9.8	3.27
99	687	6.08	1.55
99	688	-1.72	0.02
99	689	-1.28	-10.48
99	690	13.02	1.31
99	692	-11.09	-1.14
99	693	-11.19	0.8
100	588	0.94	-1.85
100	646	7.63	-3.66
100	676	-3.59	2.45
100	679	5.86	-3.64
100	682	9.8	3.26
100	687	5.61	1.51
100	688	-1.02	0.11
100	689	-1.28	-10.48
100	690	12.38	1.27
100	693	-11.2	0.99
100	694	15.8	0.32
101	588	0.94	-1.85
101	646	7.63	-3.66
101	676	-3.6	2.41
101	679	5.97	-3.73
101	682	8.77	2.72
101	687	4.96	1.45
101	688	-0.22	0.15
101	689	-1.27	-10.49
101	690	11.58	1.2
101	694	15.24	0.43
102	588	0.94	-1.85
102	646	7.63	-3.66
102	676	-3.67	2.33
102	679	6.02	-3.78
102	682	8.89	2.6
102	687	4.33	1.36
102	688	0.23	0.01
102	689	-1.27	-10.5
102	690	10.85	1.15
102	694	14.78	0.52
103	588	0.94	-1.85
103	646	7.62	-3.67
103	676	-3.6	2.39
103	679	6.08	-3.82
103	682	8.83	2.46
103	687	3.79	1.32
103	688	0.72	-0.26
103	689	-1.27	-10.5
103	690	10.05	1.13
103	694	14.13	0.92
103	695	9.78	3.35
104	588	0.95	-1.85
104	646	7.63	-3.66
104	676	-3.63	2.41
104	679	6.0	-3.75
104	682	8.75	2.28
104	687	3.31	1.28
104	688	1.2	-0.49
104	689	-1.27	-10.51
104	690	9.34	1.15
104	694	13.56	0.87
104	695	9.77	3.3
104	696	10.45	2.31
105	588	0.98	-1.85
105	646	7.63	-3.65
105	676	-3.61	2.42
105	679	6.06	-4.16
105	682	8.68	2.14
105	687	2.87	1.25
105	688	1.94	-0.67
105	689	-1.27	-10.51
105	690	8.73	1.18
105	694	12.98	0.75
105	695	9.78	3.24
105	696	11.04	2.25
106	588	1.0	-1.85
106	646	7.63	-3.66
106	676	-3.58	2.44
106	679	5.81	-5.18
106	687	2.37	1.18
106	688	2.49	-0.71
106	689	-1.26	-10.5
106	690	8.13	1.17
106	694	12.49	0.81
106	695	9.78	3.25
106	696	11.41	2.22
106	697	-15.43	-2.49
106	698	-9.65	-0.42
107	588	0.93	-1.85
107	646	7.63	-3.66
107	676	-3.64	2.39
107	679	5.75	-5.42
107	687	1.74	1.12
107	688	3.08	-0.79
107	689	-1.27	-10.49
107	690	7.25	1.1
107	694	11.76	0.92
107	695	9.79	3.33
107	696	11.96	2.16
107	697	-14.88	-2.56
107	698	-9.29	-0.52
107	699	-11.04	-1.27
108	588	0.93	-1.86
108	646	7.65	-3.59
108	676	-3.67	2.37
108	679	5.68	-5.7
108	687	1.16	0.98
108	688	3.8	-0.83
108	689	-1.28	-10.48
108	690	6.36	1.09
108	694	11.17	0.98
108	695	9.78	3.35
108	696	12.82	1.71
108	697	-14.28	-2.51
108	698	-9.11	-0.77
108	699	-11.04	-1.39
108	700	-11.16	0.44
109	588	0.93	-1.85
109	646	7.67	-3.52
109	676	-3.69	2.35
109	679	5.74	-5.36
109	687	0.75	0.91
109	688	4.31	-0.86
109	689	-1.28	-10.48
109	690	5.81	1.05
109	694	10.63	1.04
109	695	9.78	3.32
109	696	12.98	1.24
109	697	-13.88	-2.52
109	698	-9.14	-0.88
109	699	-11.04	-1.42
109	700	-11.16	0.44
110	588	0.93	-1.85
110	646	7.63	-3.64
110	676	-3.71	2.32
110	679	5.75	-5.25
110	687	0.33	0.83
110	688	4.85	-0.84
110	689	-1.28	-10.48
110	690	5.24	1.0
110	694	10.06	1.1
110	695	9.77	3.31
110	696	13.33	1.02
110	697	-13.28	-2.52
110	698	-9.35	-0.99
110	699	-11.04	-1.17
110	700	-11.16	0.44
111	588	0.94	-1.84
111	646	7.62	-3.66
111	676	-3.6	2.43
111	679	5.76	-5.17
111	687	-0.32	0.66
111	688	5.52	-0.87
111	689	-1.29	-10.48
111	690	4.54	0.9
111	695	9.77	3.31
111	696	13.61	0.48
111	697	-12.67	-2.5
111	698	-9.53	-1.32
111	699	-11.05	-1.1
111	700	-11.16	0.43
111	701	6.0	-3.76
112	588	0.95	-1.85
112	646	7.63	-3.66
112	676	-3.6	2.37
112	679	5.75	-5.22
112	687	-0.96	0.5
112	688	6.27	-0.76
112	689	-1.32	-10.47
112	690	3.65	0.88
112	695	9.77	3.31
112	696	13.92	0.15
112	697	-12.06	-2.52
112	698	-9.78	-1.23
112	699	-11.05	-1.14
112	700	-11.16	0.43
112	701	6.1	-3.85
112	702	-13.32	-0.49
113	588	0.94	-1.85
113	646	7.61	-3.69
113	676	-3.57	2.42
113	679	5.75	-5.2
113	687	-1.48	0.32
113	688	7.11	-0.64
113	689	-1.33	-10.46
113	690	2.85	0.83
113	695	9.79	3.28
113	696	14.2	-0.2
113	697	-11.53	-2.5
